"season","firstName","lastName","teamName","position"
2021,"Daniel","McStay","Brisbane Lions",7
2021,"Daniel","Rich","Brisbane Lions",5
2021,"Daniel","Rioli","Richmond",2
2021,"Darcy","Byrne-Jones","Port Adelaide",5
2021,"Darcy","Cameron","Collingwood",7
2021,"Darcy","Fogarty","Adelaide",7
2021,"Darcy","Gardiner","Brisbane Lions",4
2021,"Darcy","Macpherson","Gold Coast",2
2021,"Darcy","Moore","Collingwood",4
2021,"Darcy","Parish","Essendon",6
2021,"Darcy","Tucker","Fremantle",5
2021,"Darragh","Joyce","St Kilda",4
2021,"David","Astbury","Richmond",4
2021,"David","Cuningham","Carlton",6
2021,"David","Mackay","Adelaide",2
2021,"David","Mundy","Fremantle",6
2021,"David","Swallow","Gold Coast",1
2021,"David","Zaharakis","Essendon",1
2021,"Dayne","Zorko","Brisbane Lions",6
2021,"Dean","Kent","St Kilda",2
2021,"Denver","Grainger-Barras","Hawthorn",4
2021,"Derek","Eggmolesse-Smith","Richmond",5
2021,"Deven","Robertson","Brisbane Lions",2
2021,"Devon","Smith","Essendon",2
2021,"Dion","Prestia","Richmond",6
2021,"Dom","Sheed","West Coast",1
2021,"Dom","Tyson","North Melbourne",1
2021,"Dougal","Howard","St Kilda",4
2021,"Dustin","Martin","Richmond",6
2021,"Dylan","Clarke","Essendon",1
2021,"Dylan","Grimes","Richmond",4
2021,"Dylan","Moore","Hawthorn",2
2021,"Dylan","Shiel","Essendon",1
2021,"Dylan","Stephens","Sydney",5
2021,"Dylan","Williams","Port Adelaide",2
2021,"Dyson","Heppell","Essendon",5
2021,"Easton","Wood","Western Bulldogs",4
2021,"Ed","Curnow","Carlton",1
2021,"Ed","Langdon","Melbourne",1
2021,"Ed","Richards","Western Bulldogs",5
2021,"Eddie","Betts","Carlton",2
2021,"Eddie","Ford","North Melbourne",7
2021,"Elliot","Yeo","West Coast",6
2021,"Elliott","Himmelberg","Adelaide",7
2021,"Emerson","Jeka","Hawthorn",7
2021,"Eric","Hipwood","Brisbane Lions",7
2021,"Errol","Gulden","Sydney",2
2021,"Esava","Ratugolea","Geelong",7
2021,"Ethan","Hughes","Fremantle",5
2021,"Finlay","Macrae","Collingwood",1
2021,"Finn","Maginness","Hawthorn",6
2021,"Francis","Evans","Geelong",7
2021,"Gary","Rohan","Geelong",7
2021,"George","Hewett","Sydney",1
2021,"Grant","Birchall","Brisbane Lions",5
2021,"Griffin","Logue","Fremantle",4
2021,"Gryan","Miers","Geelong",2
2021,"Hamish","Hartlett","Port Adelaide",5
2021,"Harris","Andrews","Brisbane Lions",4
2021,"Harry","Cunningham","Sydney",5
2021,"Harry","Edwards","West Coast",4
2021,"Harry","Himmelberg","GWS",7
2021,"Harry","Jones","Essendon",7
2021,"Harry","McKay","Carlton",7
2021,"Harry","Morrison","Hawthorn",1
2021,"Harry","Perryman","GWS",5
2021,"Harry","Petty","Melbourne",4
2021,"Harry","Schoenberg","Adelaide",6
2021,"Harry","Sharp","Brisbane Lions",2
2021,"Hayden","Crozier","Western Bulldogs",5
2021,"Hayden","McLean","Sydney",7
2021,"Hayden","Young","Fremantle",5
2021,"Heath","Chapman","Fremantle",5
2021,"Hugh","Greenwood","Gold Coast",6
2021,"Hugh","McCluggage","Brisbane Lions",6
2021,"Hugo","Ralphsmith","Richmond",2
2021,"Hunter","Clark","St Kilda",1
2021,"Isaac","Cumming","GWS",5
2021,"Isaac","Heeney","Sydney",7
2021,"Isaac","Quaynor","Collingwood",5
2021,"Isaac","Smith","Geelong",1
2021,"Isiah","Winder","West Coast",2
2021,"Izak","Rankine","Gold Coast",2
2021,"Jack","Billings","St Kilda",1
2021,"Jack","Bowes","Gold Coast",5
2021,"Jack","Buckley","GWS",4
2021,"Jack","Bytel","St Kilda",6
2021,"Jack","Crisp","Collingwood",1
2021,"Jack","Darling","West Coast",7
2021,"Jack","Ginnivan","Collingwood",2
2021,"Jack","Graham","Richmond",6
2021,"Jack","Gunston","Hawthorn",2
2021,"Jack","Henry","Geelong",4
2021,"Jack","Higgins","St Kilda",2
2021,"Jack","Lonie","St Kilda",2
2021,"Jack","Lukosius","Gold Coast",5
2021,"Jack","Macrae","Western Bulldogs",6
2021,"Jack","Madgen","Collingwood",5
2021,"Jack","Mahony","North Melbourne",2
2021,"Jack","Martin","Carlton",2
2021,"Jack","Newnes","Carlton",1
2021,"Jack","Payne","Brisbane Lions",4
2021,"Jack","Petruccelle","West Coast",2
2021,"Jack","Redden","West Coast",1
2021,"Jack","Riewoldt","Richmond",7
2021,"Jack","Ross","Richmond",1
2021,"Jack","Scrimshaw","Hawthorn",5
2021,"Jack","Silvagni","Carlton",1
2021,"Jack","Sinclair","St Kilda",5
2021,"Jack","Steele","St Kilda",6
2021,"Jack","Viney","Melbourne",6
2021,"Jack","Ziebell","North Melbourne",5
2021,"Jackson","Hately","Adelaide",2
2021,"Jackson","Nelson","West Coast",5
2021,"Jacob","Hopper","GWS",6
2021,"Jacob","Koschitzke","Hawthorn",7
2021,"Jacob","Townsend","Gold Coast",2
2021,"Jacob","Weitering","Carlton",4
2021,"Jade","Gresham","St Kilda",6
2021,"Jaeger","O'Meara","Hawthorn",6
2021,"Jai","Newcombe","Hawthorn",2
2021,"Jaidyn","Stephenson","North Melbourne",1
2021,"Jake","Aarts","Richmond",2
2021,"Jake","Bowey","Melbourne",5
2021,"Jake","Carlisle","St Kilda",3
2021,"Jake","Kelly","Adelaide",5
2021,"Jake","Kolodjashnij","Geelong",4
2021,"Jake","Lever","Melbourne",4
2021,"Jake","Lloyd","Sydney",5
2021,"Jake","Melksham","Melbourne",2
2021,"Jake","Riccardi","GWS",1
2021,"Jake","Stein","GWS",4
2021,"Jake","Stringer","Essendon",6
2021,"Jake","Waterman","West Coast",1
2021,"Jamaine","Jones","West Coast",2
2021,"Jamarra","Ugle-Hagan","Western Bulldogs",7
2021,"James","Aish","Fremantle",1
2021,"James","Bell","Sydney",2
2021,"James","Cousins","Hawthorn",6
2021,"James","Frawley","St Kilda",4
2021,"James","Harmes","Melbourne",6
2021,"James","Jordon","Melbourne",1
2021,"James","Madden","Brisbane Lions",5
2021,"James","Peatling","GWS",5
2021,"James","Rowbottom","Sydney",6
2021,"James","Rowe","Adelaide",2
2021,"James","Stewart","Essendon",5
2021,"James","Worpel","Hawthorn",6
2021,"Jamie","Cripps","West Coast",2
2021,"Jamie","Elliott","Collingwood",7
2021,"Jared","Polec","North Melbourne",1
2021,"Jarman","Impey","Hawthorn",5
2021,"Jarrod","Berry","Brisbane Lions",1
2021,"Jarrod","Brander","West Coast",1
2021,"Jarrod","Harbrow","Gold Coast",5
2021,"Jarrod","Lienert","Port Adelaide",5
2021,"Jarrod","Witts","Gold Coast",3
2021,"Jarryd","Lyons","Brisbane Lions",6
2021,"Jarryn","Geary","St Kilda",1
2021,"Jason","Castagna","Richmond",2
2021,"Jason","Johannisen","Western Bulldogs",2
2021,"Jaxon","Prior","Brisbane Lions",1
2021,"Jay","Rantall","Collingwood",5
2021,"Jayden","Hunt","Melbourne",1
2021,"Jayden","Laverde","Essendon",5
2021,"Jayden","Short","Richmond",5
2021,"Jed","Anderson","North Melbourne",6
2021,"Jed","Bews","Geelong",5
2021,"Jed","McEntee","Port Adelaide",2
2021,"Jeremy","Cameron","Geelong",7
2021,"Jeremy","Finlayson","GWS",7
2021,"Jeremy","Howe","Collingwood",5
2021,"Jeremy","McGovern","West Coast",4
2021,"Jeremy","Sharp","Gold Coast",5
2021,"Jesse","Hogan","GWS",7
2021,"Jimmy","Webster","St Kilda",5
2021,"Joe","Daniher","Brisbane Lions",7
2021,"Joel","Amartey","Sydney",3
2021,"Joel","Hamling","Fremantle",4
2021,"Joel","Jeffrey","Gold Coast",7
2021,"Joel","Selwood","Geelong",6
2021,"Joel","Smith","Melbourne",4
2021,"Joel","Western","Fremantle",2
2021,"John","Noble","Collingwood",5
2021,"Jonathon","Ceglar","Hawthorn",3
2021,"Jordan","Clark","Geelong",1
2021,"Jordan","Dawson","Sydney",5
2021,"Jordan","Ridley","Essendon",5
2021,"Jordan","Roughead","Collingwood",4
2021,"Jordan","de Goey","Collingwood",1
2021,"Jordon","Butts","Adelaide",4
2021,"Jordon","Sweet","Western Bulldogs",3
2021,"Josh","Battle","St Kilda",1
2021,"Josh","Bruce","Western Bulldogs",7
2021,"Josh","Caddy","Richmond",1
2021,"Josh","Corbett","Gold Coast",7
2021,"Josh","Daicos","Collingwood",1
2021,"Josh","Dunkley","Western Bulldogs",6
2021,"Josh","Honey","Carlton",7
2021,"Josh","Jenkins","Geelong",7
2021,"Josh","Kelly","GWS",6
2021,"Josh","Kennedy","Sydney",6
2021,"Josh","Kennedy","West Coast",7
2021,"Josh","Morris","Hawthorn",2
2021,"Josh","Rotham","West Coast",5
2021,"Josh","Schache","Western Bulldogs",1
2021,"Josh","Thomas","Collingwood",2
2021,"Josh","Treacy","Fremantle",7
2021,"Josh","Walker","North Melbourne",4
2021,"Josh","Worrell","Adelaide",4
2021,"Justin","McInerney","Sydney",1
2021,"Jy","Farrar","Gold Coast",5
2021,"Jy","Simpkin","North Melbourne",6
2021,"Jye","Caldwell","Essendon",6
2021,"Kade","Chandler","Melbourne",2
2021,"Kaiden","Brand","Sydney",4
2021,"Kamdyn","McIntosh","Richmond",1
2021,"Kane","Farrell","Port Adelaide",2
2021,"Kane","Lambert","Richmond",1
2021,"Karl","Amon","Port Adelaide",1
2021,"Kayne","Turner","North Melbourne",2
2021,"Keidean","Coleman","Brisbane Lions",2
2021,"Kieran","Strachan","Adelaide",3
2021,"Kieren","Briggs","GWS",3
2021,"Kyle","Hartigan","Hawthorn",4
2021,"Kyle","Langford","Essendon",1
2021,"Kyron","Hayden","North Melbourne",5
2021,"Kysaiah","Pickett","Melbourne",2
2021,"Lachie","Ash","GWS",5
2021,"Lachie","Fogarty","Carlton",2
2021,"Lachie","Henderson","Geelong",4
2021,"Lachie","Hunter","Western Bulldogs",1
2021,"Lachie","Jones","Port Adelaide",5
2021,"Lachie","Neale","Brisbane Lions",6
2021,"Lachie","Plowman","Carlton",4
2021,"Lachie","Schultz","Fremantle",2
2021,"Lachie","Weller","Gold Coast",1
2021,"Lachie","Whitfield","GWS",5
2021,"Lachie","Young","North Melbourne",5
2021,"Lachlan","Bramble","Hawthorn",1
2021,"Lachlan","Gollant","Adelaide",7
2021,"Lachlan","Keeffe","GWS",4
2021,"Lachlan","McNeil","Western Bulldogs",2
2021,"Lachlan","Murphy","Adelaide",2
2021,"Lachlan","Sholl","Adelaide",1
2021,"Laitham","Vandermeer","Western Bulldogs",2
2021,"Lance","Franklin","Sydney",7
2021,"Leo","Connolly","St Kilda",5
2021,"Levi","Casboult","Carlton",7
2021,"Levi","Greenwood","Collingwood",5
2021,"Lewis","Melican","Sydney",4
2021,"Lewis","Taylor","Sydney",7
2021,"Lewis","Young","Western Bulldogs",4
2021,"Liam","Baker","Richmond",2
2021,"Liam","Duggan","West Coast",5
2021,"Liam","Henry","Fremantle",2
2021,"Liam","Jones","Carlton",4
2021,"Liam","Ryan","West Coast",7
2021,"Liam","Shiels","Hawthorn",1
2021,"Liam","Stocker","Carlton",5
2021,"Lin","Jong","Western Bulldogs",7
2021,"Lincoln","McCarthy","Brisbane Lions",2
2021,"Lloyd","Meek","Fremantle",3
2021,"Lochie","O'Brien","Carlton",1
2021,"Logan","McDonald","Sydney",7
2021,"Louis","Butler","Western Bulldogs",1
2021,"Luke","Breust","Hawthorn",2
2021,"Luke","Brown","Adelaide",5
2021,"Luke","Dahlhaus","Geelong",2
2021,"Luke","Davies-Uniacke","North Melbourne",6
2021,"Luke","Dunstan","St Kilda",6
2021,"Luke","Edwards","West Coast",1
2021,"Luke","Foley","West Coast",5
2021,"Luke","Jackson","Melbourne",3
2021,"Luke","McDonald","North Melbourne",5
2021,"Luke","Parker","Sydney",6
2021,"Luke","Parks","Carlton",4
2021,"Luke","Pedlar","Adelaide",1
2021,"Luke","Ryan","Fremantle",5
2021,"Luke","Shuey","West Coast",6
2021,"Mabior","Chol","Richmond",3
2021,"Mac","Pitchford","GWS",1
2021,"Mac","Pitchford","St Kilda",3
2021,"Malcolm","Rosas","Gold Coast",2
2021,"Marc","Murphy","Carlton",1
2021,"Marc","Pittonet","Carlton",3
2021,"Marcus","Adams","Brisbane Lions",4
2021,"Marcus","Bontempelli","Western Bulldogs",6
2021,"Mark","Blicavs","Geelong",3
2021,"Mark","Hutchings","West Coast",1
2021,"Mark","Keane","Collingwood",5
2021,"Mark","O'Connor","Geelong",1
2021,"Marlion","Pickett","Richmond",1
2021,"Martin","Frederick","Port Adelaide",2
2021,"Martin","Gleeson","Essendon",5
2021,"Mason","Cox","Collingwood",7
2021,"Mason","Redman","Essendon",5
2021,"Mason","Wood","St Kilda",1
2021,"Matt","Buntine","GWS",5
2021,"Matt","Flynn","GWS",3
2021,"Matt","Guelfi","Essendon",1
2021,"Matt","Ling","Sydney",1
2021,"Matt","Rowell","Gold Coast",6
2021,"Matthew","Cottrell","Carlton",5
2021,"Matthew","Kennedy","Carlton",6
2021,"Matthew","Owies","Carlton",7
2021,"Matthew","Parker","Richmond",2
2021,"Matthew","Taberner","Fremantle",7
2021,"Maurice","Rioli","Richmond",2
2021,"Max","Gawn","Melbourne",3
2021,"Max","Holmes","Geelong",6
2021,"Max","King","St Kilda",7
2021,"Max","Lynch","Collingwood",3
2021,"Michael","Frederick","Fremantle",7
2021,"Michael","Gibbons","Carlton",2
2021,"Michael","Hartley","Hawthorn",5
2021,"Michael","Hibberd","Melbourne",5
2021,"Michael","Walters","Fremantle",2
2021,"Miles","Bergman","Port Adelaide",1
2021,"Mitch","Brown","Melbourne",7
2021,"Mitch","Crowden","Fremantle",2
2021,"Mitch","Duncan","Geelong",1
2021,"Mitch","Georgiades","Port Adelaide",7
2021,"Mitch","Hannan","Western Bulldogs",2
2021,"Mitch","Hinge","Adelaide",5
2021,"Mitch","Lewis","Hawthorn",7
2021,"Mitch","McGovern","Carlton",7
2021,"Mitch","Robinson","Brisbane Lions",1
2021,"Mitch","Wallis","Western Bulldogs",2
2021,"Nakia","Cockatoo","Brisbane Lions",2
2021,"Nat","Fyfe","Fremantle",6
2021,"Nathan","Broad","Richmond",5
2021,"Nathan","Jones","Melbourne",1
2021,"Nathan","Kreuger","Geelong",4
2021,"Nathan","Murphy","Collingwood",5
2021,"Nathan","Vardy","West Coast",3
2021,"Nathan","Wilson","Fremantle",5
2021,"Ned","Cahill","Essendon",2
2021,"Ned","McHenry","Adelaide",2
2021,"Ned","Reeves","Hawthorn",3
2021,"Neville","Jetta","Melbourne",4
2021,"Nic","Naitanui","West Coast",3
2021,"Nic","Newman","Carlton",5
2021,"Nick","Blakey","Sydney",1
2021,"Nick","Bryan","Essendon",3
2021,"Nick","Coffield","St Kilda",5
2021,"Nick","Haynes","GWS",5
2021,"Nick","Hind","Essendon",5
2021,"Nick","Holman","Gold Coast",2
2021,"Nick","Larkey","North Melbourne",7
2021,"Nick","Murray","Adelaide",4
2021,"Nick","Shipley","GWS",1
2021,"Nick","Vlastuin","Richmond",5
2021,"Nik","Cox","Essendon",1
2021,"Noah","Anderson","Gold Coast",1
2021,"Noah","Balta","Richmond",5
2021,"Oleg","Markov","Gold Coast",5
2021,"Oliver","Florent","Sydney",1
2021,"Oliver","Hanrahan","Hawthorn",2
2021,"Oliver","Henry","Collingwood",7
2021,"Ollie","Wines","Port Adelaide",6
2021,"Orazio","Fantasia","Port Adelaide",7
2021,"Oscar","Allen","West Coast",7
2021,"Oscar","Clavarino","St Kilda",4
2021,"Oscar","McDonald","Carlton",7
2021,"Oscar","McInerney","Brisbane Lions",3
2021,"Oskar","Baker","Melbourne",1
2021,"Paddy","Dow","Carlton",6
2021,"Patrick","Ambrose","Essendon",2
2021,"Patrick","Cripps","Carlton",6
2021,"Patrick","Dangerfield","Geelong",6
2021,"Patrick","Lipinski","Western Bulldogs",1
2021,"Patrick","Naish","Richmond",2
2021,"Paul","Hunter","St Kilda",3
2021,"Paul","Seedsman","Adelaide",1
2021,"Peter","Ladhams","Port Adelaide",3
2021,"Peter","Wright","Essendon",7
2021,"Phil","Davis","GWS",4
2021,"Phoenix","Spicer","North Melbourne",2
2021,"Quinton","Narkle","Geelong",6
2021,"Reece","Conca","Fremantle",5
2021,"Reilly","O'Brien","Adelaide",3
2021,"Rhyan","Mansell","Richmond",5
2021,"Rhylee","West","Western Bulldogs",2
2021,"Rhys","Mathieson","Brisbane Lions",6
2021,"Rhys","Stanley","Geelong",3
2021,"Riley","Bonner","Port Adelaide",5
2021,"Riley","Collier-Dawkins","Richmond",1
2021,"Riley","Garcia","Western Bulldogs",2
2021,"Riley","Thilthorpe","Adelaide",7
2021,"Roarke","Smith","Western Bulldogs",2
2021,"Robbie","Fox","Sydney",5
2021,"Robbie","Gray","Port Adelaide",2
2021,"Robbie","Tarrant","North Melbourne",4
2021,"Ronin","O'Connor","Adelaide",2
2021,"Rory","Atkins","Gold Coast",1
2021,"Rory","Laird","Adelaide",6
2021,"Rory","Lobb","Fremantle",7
2021,"Rory","Sloane","Adelaide",6
2021,"Rowan","Marshall","St Kilda",3
2021,"Ryan","Burton","Port Adelaide",5
2021,"Ryan","Byrnes","St Kilda",1
2021,"Ryan","Clarke","Sydney",5
2021,"Ryan","Gardner","Western Bulldogs",4
2021,"Ryan","Garthwaite","Richmond",4
2021,"Ryan","Lester","Brisbane Lions",4
2021,"Sam","Berry","Adelaide",2
2021,"Sam","Collins","Gold Coast",4
2021,"Sam","Day","Gold Coast",7
2021,"Sam","De Koning","Geelong",7
2021,"Sam","Docherty","Carlton",5
2021,"Sam","Draper","Essendon",3
2021,"Sam","Durham","Essendon",1
2021,"Sam","Flanders","Gold Coast",2
2021,"Sam","Frost","Hawthorn",4
2021,"Sam","Mayes","Port Adelaide",2
2021,"Sam","Menegola","Geelong",1
2021,"Sam","Petrevski-Seton","Carlton",5
2021,"Sam","Powell-Pepper","Port Adelaide",6
2021,"Sam","Reid","GWS",2
2021,"Sam","Reid","Sydney",7
2021,"Sam","Simpson","Geelong",2
2021,"Sam","Sturt","Fremantle",7
2021,"Sam","Switkowski","Fremantle",2
2021,"Sam","Taylor","GWS",4
2021,"Sam","Walsh","Carlton",6
2021,"Sam","Weideman","Melbourne",7
2021,"Sam","Wicks","Sydney",2
2021,"Samson","Ryan","Richmond",4
2021,"Scott","Lycett","Port Adelaide",3
2021,"Scott","Pendlebury","Collingwood",6
2021,"Sean","Darcy","Fremantle",3
2021,"Sean","Lemmens","Gold Coast",5
2021,"Sebastian","Ross","St Kilda",1
2021,"Shai","Bolton","Richmond",6
2021,"Shane","Edwards","Richmond",1
2021,"Shane","McAdam","Adelaide",7
2021,"Shane","Mumford","GWS",3
2021,"Shannon","Hurn","West Coast",5
2021,"Shaun","Atley","North Melbourne",5
2021,"Shaun","Burgoyne","Hawthorn",5
2021,"Shaun","Higgins","Geelong",1
2021,"Shaun","McKernan","St Kilda",3
2021,"Steele","Sidebottom","Collingwood",1
2021,"Stefan","Giro","Fremantle",1
2021,"Stefan","Martin","Western Bulldogs",3
2021,"Stephen","Coniglio","GWS",6
2021,"Steven","May","Melbourne",4
2021,"Steven","Motlop","Port Adelaide",2
2021,"Sydney","Stack","Richmond",5
2021,"Tanner","Bruhn","GWS",2
2021,"Tarryn","Thomas","North Melbourne",6
2021,"Taylin","Duman","Fremantle",4
2021,"Taylor","Adams","Collingwood",6
2021,"Taylor","Duryea","Western Bulldogs",5
2021,"Taylor","Garner","North Melbourne",7
2021,"Taylor","Walker","Adelaide",7
2021,"Thomson","Dow","Richmond",1
2021,"Tim","English","Western Bulldogs",3
2021,"Tim","Kelly","West Coast",6
2021,"Tim","Membrey","St Kilda",7
2021,"Tim","O'Brien","Hawthorn",1
2021,"Tim","Taranto","GWS",6
2021,"Tobe","Watson","Fremantle",4
2021,"Toby","Greene","GWS",7
2021,"Toby","McLean","Western Bulldogs",2
2021,"Toby","Nankervis","Richmond",3
2021,"Todd","Goldstein","North Melbourne",3
2021,"Todd","Marshall","Port Adelaide",7
2021,"Tom","Atkins","Geelong",5
2021,"Tom","Barrass","West Coast",4
2021,"Tom","Berry","Brisbane Lions",2
2021,"Tom","Campbell","North Melbourne",3
2021,"Tom","Clurey","Port Adelaide",4
2021,"Tom","Cole","West Coast",5
2021,"Tom","Cutler","Essendon",5
2021,"Tom","De Koning","Carlton",3
2021,"Tom","Doedee","Adelaide",4
2021,"Tom","Fullarton","Brisbane Lions",2
2021,"Tom","Green","GWS",6
2021,"Tom","Hawkins","Geelong",7
2021,"Tom","Hickey","Sydney",3
2021,"Tom","Highmore","St Kilda",5
2021,"Tom","Jonas","Port Adelaide",4
2021,"Tom","Liberatore","Western Bulldogs",6
2021,"Tom","Lynch","Adelaide",1
2021,"Tom","Lynch","Richmond",7
2021,"Tom","McCartin","Sydney",4
2021,"Tom","McDonald","Melbourne",7
2021,"Tom","Mitchell","Hawthorn",6
2021,"Tom","Papley","Sydney",7
2021,"Tom","Phillips","Hawthorn",1
2021,"Tom","Powell","North Melbourne",1
2021,"Tom","Rockliff","Port Adelaide",2
2021,"Tom","Sparrow","Melbourne",2
2021,"Tom","Stewart","Geelong",5
2021,"Tom","Williamson","Carlton",5
2021,"Tom","Wilson","Collingwood",5
2021,"Touk","Miller","Gold Coast",6
2021,"Travis","Boak","Port Adelaide",6
2021,"Travis","Colyer","Fremantle",2
2021,"Trent","Bianco","Collingwood",1
2021,"Trent","Cotchin","Richmond",6
2021,"Trent","Dumont","North Melbourne",5
2021,"Trent","McKenzie","Port Adelaide",5
2021,"Trent","Rivers","Melbourne",5
2021,"Trey","Ruscoe","Collingwood",5
2021,"Tristan","Xerri","North Melbourne",3
2021,"Tyler","Brockman","Hawthorn",2
2021,"Tyler","Brown","Collingwood",1
2021,"Wil","Powell","Gold Coast",5
2021,"Will","Brodie","Gold Coast",1
2021,"Will","Day","Hawthorn",5
2021,"Will","Hamill","Adelaide",5
2021,"Will","Hayward","Sydney",7
2021,"Will","Hoskin-Elliott","Collingwood",1
2021,"Will","Kelly","Collingwood",4
2021,"Will","Martyn","Richmond",1
2021,"Will","Phillips","North Melbourne",2
2021,"Will","Setterfield","Carlton",1
2021,"Will","Snelling","Essendon",2
2021,"Willem","Drew","Port Adelaide",6
2021,"Xavier","Duursma","Port Adelaide",1
2021,"Xavier","O'Halloran","GWS",1
2021,"Xavier","O'Neill","West Coast",2
2021,"Zac","Bailey","Brisbane Lions",6
2021,"Zac","Fisher","Carlton",2
2021,"Zac","Langdon","West Coast",2
2021,"Zac","Smith","Gold Coast",3
2021,"Zac","Williams","Carlton",1
2021,"Zach","Guthrie","Geelong",5
2021,"Zach","Merrett","Essendon",6
2021,"Zach","Reid","Essendon",2
2021,"Zach","Sproule","GWS",7
2021,"Zach","Tuohy","Geelong",5
2021,"Zaine","Cordy","Western Bulldogs",4
2021,"Zak","Butters","Port Adelaide",2
2021,"Zak","Jones","St Kilda",6
2022,"Aaron","Black","West Coast",1
2022,"Aaron","Francis","Essendon",7
2022,"Aaron","Hall","North Melbourne",5
2022,"Aaron","Naughton","Western Bulldogs",7
2022,"Adam","Cerra","Carlton",6
2022,"Adam","Kennedy","GWS",5
2022,"Adam","Saad","Carlton",5
